account_id,customer_id,product_id,branch_id,open_date,status
6246,4693,3,11,2024-06-06,ACTIVE
6247,155,1,2,2021-10-23,ACTIVE
6248,3241,2,19,2023-03-04,ACTIVE
6249,796,5,8,2024-08-12,ACTIVE
6250,4368,5,13,2019-05-23,ACTIVE
6251,1571,2,14,2023-11-19,ACTIVE
6252,1635,5,15,2021-12-15,ACTIVE
6253,1939,5,17,2019-03-02,ACTIVE
6254,1533,5,15,2024-10-16,ACTIVE
6255,3029,3,10,2019-03-20,DORMANT
6256,4218,3,1,2021-08-15,ACTIVE
6257,1441,3,12,2020-01-25,ACTIVE
6258,1399,2,9,2020-06-04,ACTIVE
6259,3647,4,5,2023-08-03,CLOSED
6260,3398,5,15,2023-11-13,ACTIVE
6261,4246,1,3,2019-09-10,ACTIVE
6262,4803,3,19,2023-09-11,ACTIVE
6263,3043,1,7,2024-08-12,ACTIVE
6264,1616,5,7,2020-11-26,ACTIVE
6265,1514,4,7,2024-09-24,DORMANT
6266,2599,1,2,2024-01-02,ACTIVE
6267,845,5,2,2020-10-14,DORMANT
6268,3420,5,12,2023-02-14,ACTIVE
6269,3531,3,5,2020-02-22,ACTIVE
6270,2328,4,4,2021-09-28,ACTIVE
6271,3041,5,7,2020-07-12,DORMANT
6272,1977,4,16,2021-07-19,ACTIVE
6273,1836,3,3,2022-07-22,ACTIVE
6274,4900,1,2,2020-08-17,ACTIVE
6275,355,2,17,2022-01-25,ACTIVE
6276,1606,2,9,2021-12-31,ACTIVE
6277,4474,2,20,2025-03-14,CLOSED
6278,3196,4,8,2019-08-04,DORMANT
6279,2128,2,12,2024-05-17,ACTIVE
6280,988,1,7,2024-11-18,DORMANT
6281,4329,5,14,2020-04-14,ACTIVE
6282,154,4,16,2019-06-29,ACTIVE
6283,907,1,1,2023-01-23,ACTIVE
6284,3764,4,10,2020-01-12,ACTIVE
6285,1621,4,11,2024-01-02,DORMANT
6286,3629,4,7,2023-10-23,ACTIVE
6287,3575,3,18,2025-05-16,ACTIVE
6288,4419,5,19,2023-02-11,ACTIVE
6289,332,2,14,2022-05-07,ACTIVE
6290,4339,3,17,2021-04-28,ACTIVE
6291,430,5,19,2021-01-22,ACTIVE
6292,2424,2,13,2019-09-07,ACTIVE
6293,81,3,3,2020-10-02,ACTIVE
6294,1574,3,2,2021-06-08,ACTIVE
6295,420,1,9,2023-02-14,DORMANT
6296,467,3,7,2021-02-09,ACTIVE
6297,3394,4,14,2024-01-02,ACTIVE
6298,1566,3,5,2024-05-24,ACTIVE
6299,1519,4,20,2020-04-25,ACTIVE
6300,4031,5,15,2023-10-23,DORMANT
6301,2036,5,20,2023-11-12,ACTIVE
6302,804,4,1,2020-04-29,ACTIVE
6303,1078,1,20,2025-04-23,ACTIVE
6304,1633,1,7,2024-09-05,ACTIVE
6305,1985,5,5,2021-12-21,DORMANT
6306,4,3,4,2024-07-10,CLOSED
6307,603,5,11,2019-08-21,CLOSED
6308,2368,5,19,2023-01-27,ACTIVE
6309,3676,4,6,2019-12-15,ACTIVE
6310,501,1,20,2020-02-18,DORMANT
6311,185,4,18,2023-09-07,ACTIVE
6312,3510,5,5,2022-08-06,ACTIVE
6313,3252,2,20,2021-10-06,DORMANT
6314,3148,3,15,2019-10-14,ACTIVE
6315,2941,5,20,2025-06-12,ACTIVE
6316,1296,4,6,2021-02-20,ACTIVE
6317,55,2,4,2019-12-23,CLOSED
6318,1725,2,17,2024-12-26,ACTIVE
6319,2911,5,15,2023-03-15,ACTIVE
6320,1871,1,18,2023-04-14,ACTIVE
6321,4173,2,6,2022-04-21,DORMANT
6322,2344,3,20,2020-02-27,ACTIVE
6323,3291,4,19,2020-02-01,ACTIVE
6324,3349,4,12,2019-11-01,ACTIVE
6325,1602,4,9,2021-11-08,ACTIVE
6326,2794,5,8,2024-06-09,ACTIVE
6327,3338,4,15,2025-03-23,ACTIVE
6328,2091,4,1,2022-06-07,ACTIVE
6329,1252,3,2,2021-04-30,DORMANT
6330,171,1,3,2023-06-20,ACTIVE
6331,2810,5,19,2020-05-09,ACTIVE
6332,2355,5,10,2022-04-20,ACTIVE
6333,1774,4,14,2020-05-19,ACTIVE
6334,3755,3,19,2020-08-29,ACTIVE
6335,3992,2,11,2022-11-13,ACTIVE
6336,2082,4,6,2022-08-09,ACTIVE
6337,827,4,19,2022-03-07,ACTIVE
6338,1666,5,14,2023-04-29,ACTIVE
6339,130,5,8,2023-10-28,DORMANT
6340,1418,4,2,2022-09-30,ACTIVE
6341,3788,5,18,2019-02-06,DORMANT
6342,1408,3,4,2019-11-10,ACTIVE
6343,594,2,3,2019-08-08,ACTIVE
6344,1038,2,2,2022-11-28,ACTIVE
6345,2129,2,4,2023-09-15,DORMANT
6346,3279,4,18,2024-04-16,ACTIVE
6347,4300,4,11,2020-02-08,ACTIVE
6348,23,4,9,2020-04-23,ACTIVE
6349,1634,3,8,2021-04-03,DORMANT
6350,4002,2,8,2019-08-08,CLOSED
6351,4200,5,5,2022-05-04,ACTIVE
6352,1406,5,13,2021-09-10,ACTIVE
6353,1479,1,7,2020-11-14,ACTIVE
6354,1195,1,5,2023-09-07,CLOSED
6355,576,5,13,2024-05-23,ACTIVE
6356,1607,2,20,2023-10-26,ACTIVE
6357,4370,4,16,2021-09-30,ACTIVE
6358,452,5,14,2025-03-31,ACTIVE
6359,125,5,5,2021-04-08,CLOSED
6360,3455,1,19,2021-01-12,ACTIVE
6361,2365,2,4,2022-02-07,ACTIVE
6362,1867,5,11,2022-01-28,DORMANT
6363,1684,4,2,2023-10-02,DORMANT
6364,907,4,13,2022-05-19,ACTIVE
6365,3535,3,16,2024-02-04,ACTIVE
6366,430,4,9,2020-11-05,ACTIVE
6367,2752,5,16,2022-11-18,ACTIVE
6368,3826,5,7,2025-04-24,ACTIVE
6369,362,4,16,2022-06-22,ACTIVE
6370,4892,1,13,2021-09-28,DORMANT
6371,432,2,5,2020-09-15,DORMANT
6372,2723,5,15,2019-04-09,ACTIVE
6373,4955,4,7,2022-01-31,ACTIVE
6374,3062,4,18,2024-08-21,ACTIVE
6375,3224,5,20,2024-03-31,DORMANT
6376,1631,3,2,2022-06-03,ACTIVE
6377,4672,2,8,2019-06-28,ACTIVE
6378,4989,5,10,2025-01-08,ACTIVE
6379,270,4,10,2021-04-14,ACTIVE
6380,1124,3,11,2020-08-04,ACTIVE
6381,3177,5,8,2022-10-08,ACTIVE
6382,3393,2,16,2022-12-11,ACTIVE
6383,4534,3,16,2023-06-17,ACTIVE
6384,1043,4,17,2023-05-13,ACTIVE
6385,1642,1,6,2019-07-15,ACTIVE
6386,2442,2,18,2025-06-30,ACTIVE
6387,3298,3,17,2025-03-05,ACTIVE
6388,1384,5,12,2021-07-24,ACTIVE
6389,3997,5,15,2022-08-15,ACTIVE
6390,15,3,7,2021-08-14,ACTIVE
6391,1675,5,14,2021-12-21,ACTIVE
6392,3618,3,4,2020-07-20,ACTIVE
6393,1481,2,17,2022-01-06,DORMANT
6394,1746,5,11,2021-06-05,ACTIVE
6395,3047,2,6,2019-10-11,ACTIVE
6396,4211,4,10,2021-12-16,DORMANT
6397,976,4,15,2020-01-11,ACTIVE
6398,1686,4,6,2021-02-26,ACTIVE
6399,2084,4,16,2020-01-08,ACTIVE
6400,2290,5,12,2021-05-06,ACTIVE
6401,1687,3,19,2023-08-26,ACTIVE
6402,4159,5,16,2025-04-10,ACTIVE
6403,509,5,14,2024-11-03,ACTIVE
6404,188,2,6,2019-04-09,CLOSED
6405,2783,3,9,2023-02-27,ACTIVE
6406,4189,1,1,2024-04-13,ACTIVE
6407,4101,1,8,2022-05-16,ACTIVE
6408,3510,3,7,2020-09-16,ACTIVE
6409,3518,1,14,2019-03-24,ACTIVE
6410,2073,3,8,2023-05-20,ACTIVE
6411,98,2,11,2019-01-01,ACTIVE
6412,1292,2,9,2020-11-16,ACTIVE
6413,3465,5,19,2019-09-07,ACTIVE
6414,1788,1,7,2020-02-14,ACTIVE
6415,684,3,6,2022-11-10,ACTIVE
6416,1133,2,18,2022-01-12,ACTIVE
6417,4123,5,5,2020-05-04,ACTIVE
6418,3205,1,19,2025-04-05,ACTIVE
6419,3124,1,11,2021-03-09,ACTIVE
6420,3837,1,5,2021-07-31,ACTIVE
6421,4877,2,9,2023-02-12,ACTIVE
6422,1615,2,8,2024-06-17,DORMANT
6423,1042,1,11,2022-08-20,ACTIVE
6424,2866,2,6,2020-11-25,ACTIVE
6425,855,1,15,2019-05-15,CLOSED
6426,2027,4,6,2023-01-31,ACTIVE
6427,1988,2,11,2019-07-05,ACTIVE
6428,2551,3,15,2020-04-22,DORMANT
6429,240,2,12,2019-01-01,CLOSED
6430,490,1,9,2023-08-13,ACTIVE
6431,3852,3,10,2021-09-18,ACTIVE
6432,1037,5,15,2019-09-27,ACTIVE
6433,1339,3,17,2019-07-14,ACTIVE
6434,4781,3,16,2025-04-21,ACTIVE
6435,3270,2,8,2019-03-20,ACTIVE
6436,2555,3,17,2022-01-26,ACTIVE
6437,3501,3,11,2021-02-24,ACTIVE
6438,3863,1,11,2020-03-22,ACTIVE
6439,1768,2,6,2019-05-03,ACTIVE
6440,4709,1,2,2023-06-22,ACTIVE
6441,162,2,1,2023-05-01,ACTIVE
6442,656,5,20,2019-12-25,ACTIVE
6443,3007,3,6,2025-04-05,ACTIVE
6444,4717,2,5,2023-11-01,ACTIVE
6445,3507,3,9,2021-03-15,ACTIVE
6446,1257,3,5,2023-11-15,ACTIVE
6447,2159,4,18,2023-04-03,ACTIVE
6448,1952,1,19,2024-03-10,ACTIVE
6449,750,2,15,2020-10-30,ACTIVE
6450,709,5,15,2025-03-01,ACTIVE
6451,1622,4,9,2019-05-23,ACTIVE
6452,4137,1,14,2025-02-12,ACTIVE
6453,4656,5,5,2024-12-09,ACTIVE
6454,466,5,17,2022-01-28,ACTIVE
6455,3996,3,15,2019-10-11,ACTIVE
6456,1101,1,20,2020-01-19,ACTIVE
6457,1714,4,17,2023-04-28,ACTIVE
6458,4586,2,9,2019-07-06,ACTIVE
6459,117,2,13,2020-09-15,ACTIVE
6460,2482,4,13,2020-06-28,DORMANT
6461,196,3,5,2021-07-02,ACTIVE
6462,4715,3,14,2024-11-07,ACTIVE
6463,1475,5,7,2021-08-17,ACTIVE
6464,2473,1,5,2023-10-14,ACTIVE
6465,4130,5,12,2024-12-03,ACTIVE
6466,3055,2,3,2021-11-09,CLOSED
6467,1275,4,9,2024-12-19,ACTIVE
6468,3710,1,10,2022-08-08,ACTIVE
6469,339,4,1,2024-07-30,DORMANT
6470,3512,1,14,2022-10-09,ACTIVE
6471,4276,2,1,2023-06-01,ACTIVE
6472,4718,2,10,2019-08-11,ACTIVE
6473,3300,1,11,2020-03-11,ACTIVE
6474,1657,3,20,2023-07-20,ACTIVE
6475,643,1,2,2019-11-23,ACTIVE
6476,1681,2,2,2022-05-17,ACTIVE
6477,1351,4,11,2024-11-23,ACTIVE
6478,619,5,8,2020-07-20,ACTIVE
6479,1170,4,3,2024-08-04,DORMANT
6480,252,2,9,2020-09-21,ACTIVE
6481,302,4,16,2022-10-09,ACTIVE
6482,3142,3,16,2020-12-25,ACTIVE
6483,1567,3,10,2019-09-22,ACTIVE
6484,3165,1,6,2023-01-27,DORMANT
6485,3958,4,20,2023-01-04,ACTIVE
6486,2211,4,20,2022-07-31,ACTIVE
6487,3153,2,20,2024-05-08,ACTIVE
6488,3660,1,11,2020-11-29,ACTIVE
6489,612,1,8,2023-10-09,ACTIVE
6490,1944,4,20,2023-02-27,ACTIVE
6491,74,5,1,2019-06-03,ACTIVE
6492,2874,4,6,2025-06-21,ACTIVE
6493,4638,4,8,2022-08-16,ACTIVE
6494,157,4,14,2021-03-21,DORMANT
6495,3559,3,3,2019-05-31,ACTIVE
6496,256,1,2,2025-01-31,ACTIVE
6497,3111,3,1,2021-12-14,ACTIVE
6498,1052,5,11,2021-02-17,ACTIVE
6499,2418,2,6,2022-08-27,ACTIVE
6500,2257,5,8,2019-06-03,ACTIVE
6501,2635,1,7,2024-07-12,ACTIVE
6502,2897,2,6,2020-05-15,ACTIVE
6503,1892,5,18,2019-05-29,ACTIVE
6504,3684,1,12,2019-01-08,ACTIVE
6505,4412,5,8,2023-08-11,DORMANT
6506,3465,2,19,2023-09-05,DORMANT
6507,2492,2,5,2020-08-15,ACTIVE
6508,3740,5,19,2020-04-13,ACTIVE
6509,1776,3,9,2025-06-26,ACTIVE
6510,3937,5,12,2020-03-26,ACTIVE
6511,1971,5,15,2024-01-22,ACTIVE
6512,3720,5,13,2019-05-08,DORMANT
6513,3954,3,13,2021-05-02,ACTIVE
6514,2493,4,5,2019-03-28,ACTIVE
6515,4666,2,2,2022-01-09,ACTIVE
6516,649,1,19,2020-06-17,ACTIVE
6517,1641,2,8,2025-02-15,ACTIVE
6518,4435,2,14,2021-04-03,ACTIVE
6519,529,4,6,2023-02-16,CLOSED
6520,2102,2,7,2020-01-14,DORMANT
6521,419,2,14,2020-03-31,ACTIVE
6522,2353,3,6,2024-03-17,ACTIVE
6523,3510,3,16,2019-11-14,ACTIVE
6524,85,3,4,2019-08-18,ACTIVE
6525,2300,3,7,2020-05-22,ACTIVE
6526,1752,3,16,2021-02-28,ACTIVE
6527,4222,1,4,2023-03-31,ACTIVE
6528,2658,4,7,2023-02-07,ACTIVE
6529,3976,5,2,2021-07-12,ACTIVE
6530,2352,3,8,2021-01-29,ACTIVE
6531,3100,4,10,2023-11-26,ACTIVE
6532,1290,5,2,2020-03-21,ACTIVE
6533,3124,2,6,2022-09-28,CLOSED
6534,2703,2,4,2019-11-21,ACTIVE
6535,644,4,1,2021-05-26,ACTIVE
6536,2906,1,6,2019-06-16,ACTIVE
6537,4068,1,12,2020-08-03,ACTIVE
6538,4064,4,14,2021-04-18,ACTIVE
6539,4670,1,15,2023-05-19,ACTIVE
6540,2923,1,18,2023-12-05,ACTIVE
6541,2022,2,17,2024-02-06,ACTIVE
6542,3625,1,9,2022-01-14,CLOSED
6543,2871,1,15,2022-03-18,ACTIVE
6544,3119,4,18,2021-02-10,ACTIVE
6545,137,1,18,2021-07-16,ACTIVE
6546,4226,3,5,2021-08-13,ACTIVE
6547,1219,3,16,2024-10-07,DORMANT
6548,1018,4,9,2020-08-28,ACTIVE
6549,3701,3,3,2019-01-05,ACTIVE
6550,4528,2,12,2024-10-31,ACTIVE
6551,3141,4,14,2023-02-11,ACTIVE
6552,3530,1,1,2021-09-28,DORMANT
6553,2588,3,9,2020-02-18,ACTIVE
6554,2383,2,9,2020-12-15,ACTIVE
6555,2606,4,20,2025-02-05,ACTIVE
6556,3088,4,13,2024-01-07,ACTIVE
6557,3528,1,8,2024-07-07,ACTIVE
6558,2558,5,11,2023-01-27,ACTIVE
6559,209,3,14,2021-02-21,ACTIVE
6560,3811,2,16,2020-06-10,ACTIVE
6561,4154,4,11,2019-01-01,ACTIVE
6562,2008,3,19,2019-09-28,ACTIVE
6563,2864,2,10,2021-12-07,DORMANT
6564,3377,2,8,2020-11-24,ACTIVE
6565,1369,4,11,2024-07-15,ACTIVE
6566,3801,3,8,2024-06-18,ACTIVE
6567,1038,2,20,2024-10-14,ACTIVE
6568,4473,4,10,2023-09-06,ACTIVE
6569,2291,3,17,2024-07-27,ACTIVE
6570,993,3,11,2024-09-30,ACTIVE
6571,2939,4,12,2024-07-14,ACTIVE
6572,4511,3,10,2020-04-14,ACTIVE
6573,394,5,20,2025-04-09,CLOSED
6574,3687,2,17,2019-12-03,ACTIVE
6575,4825,2,3,2021-01-25,ACTIVE
6576,358,3,7,2023-09-16,ACTIVE
6577,4005,4,3,2024-09-30,ACTIVE
6578,1182,1,17,2020-02-17,ACTIVE
6579,2066,3,8,2019-01-08,ACTIVE
6580,3903,1,19,2019-09-04,ACTIVE
6581,3419,3,14,2020-02-16,ACTIVE
6582,3130,1,5,2023-04-13,DORMANT
6583,155,3,19,2022-09-30,ACTIVE
6584,3559,4,13,2019-08-23,ACTIVE
6585,1555,1,18,2020-08-10,ACTIVE
6586,487,5,11,2023-01-08,ACTIVE
6587,1383,4,12,2019-08-21,DORMANT
6588,2416,3,8,2024-03-20,CLOSED
6589,1071,1,12,2024-04-28,CLOSED
6590,2255,2,1,2024-03-01,CLOSED
6591,1507,4,18,2019-11-06,ACTIVE
6592,1876,1,2,2021-08-01,ACTIVE
6593,2191,4,12,2021-06-26,ACTIVE
6594,1071,1,19,2023-05-20,ACTIVE
6595,191,2,7,2024-09-30,ACTIVE
6596,140,5,7,2020-06-29,ACTIVE
6597,4711,2,1,2025-06-06,ACTIVE
6598,4011,3,18,2019-12-22,DORMANT
6599,3412,4,8,2021-04-14,ACTIVE
6600,2973,5,10,2023-06-22,ACTIVE
6601,1515,4,1,2023-01-05,ACTIVE
6602,3121,1,15,2021-05-26,ACTIVE
6603,3971,3,15,2024-01-16,ACTIVE
6604,4720,3,4,2023-06-25,ACTIVE
6605,3525,4,10,2022-02-16,ACTIVE
6606,1346,3,8,2023-08-03,ACTIVE
6607,4183,4,14,2022-10-26,DORMANT
6608,1918,1,13,2021-01-06,ACTIVE
6609,4378,1,17,2023-11-26,ACTIVE
6610,3911,4,7,2024-01-16,ACTIVE
6611,453,2,6,2023-02-03,DORMANT
6612,4143,2,9,2019-06-05,ACTIVE
6613,1612,1,20,2021-07-22,ACTIVE
6614,3168,5,20,2020-07-29,ACTIVE
6615,2079,2,8,2022-08-26,ACTIVE
6616,2582,4,14,2019-09-05,ACTIVE
6617,2065,1,20,2022-12-22,ACTIVE
6618,1259,3,3,2021-12-03,ACTIVE
6619,4488,3,13,2020-03-28,ACTIVE
6620,354,2,9,2022-02-16,CLOSED
6621,4401,5,9,2021-06-27,ACTIVE
6622,3637,2,11,2021-07-28,ACTIVE
6623,1564,5,6,2021-12-29,ACTIVE
6624,712,2,12,2019-09-24,ACTIVE
6625,3503,3,4,2023-01-01,ACTIVE
6626,2733,5,4,2022-04-25,ACTIVE
6627,4882,3,17,2019-03-02,ACTIVE
6628,857,4,7,2025-01-24,ACTIVE
6629,4273,4,6,2024-12-19,ACTIVE
6630,1430,1,20,2019-06-04,ACTIVE
6631,2493,3,8,2020-12-22,ACTIVE
6632,3199,3,7,2019-01-07,ACTIVE
6633,3421,1,8,2020-06-06,ACTIVE
6634,2069,4,9,2023-10-02,ACTIVE
6635,4807,4,1,2019-09-08,ACTIVE
6636,3492,5,3,2023-05-19,ACTIVE
6637,152,5,18,2023-07-22,ACTIVE
6638,3232,4,19,2024-12-07,ACTIVE
6639,2907,2,11,2024-09-26,ACTIVE
6640,3552,3,16,2024-03-27,ACTIVE
6641,1467,5,18,2022-07-09,ACTIVE
6642,4192,2,6,2023-11-23,ACTIVE
6643,3424,5,2,2023-01-08,ACTIVE
6644,4058,1,4,2023-02-11,ACTIVE
6645,2926,3,5,2022-06-08,ACTIVE
6646,3666,5,14,2019-08-12,ACTIVE
6647,4736,4,1,2020-12-19,ACTIVE
6648,3431,1,14,2021-08-06,ACTIVE
6649,1157,1,13,2019-01-28,ACTIVE
6650,4208,4,16,2021-06-19,ACTIVE
6651,3409,1,4,2021-04-28,ACTIVE
6652,1162,3,6,2019-04-11,ACTIVE
6653,1260,5,9,2024-10-06,ACTIVE
6654,4091,1,1,2020-02-19,ACTIVE
6655,2842,3,17,2024-02-03,DORMANT
6656,3203,4,4,2023-01-28,CLOSED
6657,2982,5,6,2022-12-24,ACTIVE
6658,3555,4,16,2023-12-07,ACTIVE
6659,3473,5,7,2020-02-25,DORMANT
6660,1225,1,5,2019-01-21,ACTIVE
6661,4388,1,9,2020-09-27,ACTIVE
6662,2390,5,19,2020-04-08,ACTIVE
6663,1015,3,1,2024-11-14,ACTIVE
6664,4681,3,8,2023-02-24,ACTIVE
6665,2027,3,20,2019-01-24,ACTIVE
6666,3714,2,4,2020-01-31,ACTIVE
6667,1493,3,17,2022-11-28,ACTIVE
6668,4123,1,1,2024-06-12,ACTIVE
6669,1701,2,2,2024-02-13,ACTIVE
6670,455,3,14,2024-10-02,ACTIVE
6671,918,1,2,2021-10-10,ACTIVE
6672,14,2,1,2020-02-26,ACTIVE
6673,4375,1,13,2019-05-11,ACTIVE
6674,490,5,8,2020-02-24,ACTIVE
6675,985,1,9,2024-06-03,ACTIVE
6676,961,2,20,2021-02-13,ACTIVE
6677,1783,3,2,2021-12-27,ACTIVE
6678,1870,2,17,2023-05-17,ACTIVE
6679,3305,3,6,2022-11-27,ACTIVE
6680,2645,3,3,2019-06-24,ACTIVE
6681,4346,4,20,2022-07-27,DORMANT
6682,4836,5,17,2020-04-08,ACTIVE
6683,3669,4,6,2020-01-25,ACTIVE
6684,4402,2,8,2019-05-16,ACTIVE
6685,1826,4,14,2025-03-21,ACTIVE
6686,3308,3,10,2020-08-23,ACTIVE
6687,3363,2,20,2020-09-10,ACTIVE
6688,3111,4,10,2023-04-26,ACTIVE
6689,2766,1,15,2024-06-23,ACTIVE
6690,4279,5,8,2022-11-11,ACTIVE
6691,3771,1,11,2019-01-09,ACTIVE
6692,2693,2,16,2022-04-18,ACTIVE
6693,30,4,3,2023-09-18,ACTIVE
6694,767,3,15,2020-08-16,ACTIVE
6695,615,4,13,2020-08-28,ACTIVE
6696,1005,2,11,2024-04-08,ACTIVE
6697,2122,2,14,2023-01-09,ACTIVE
6698,3127,2,7,2024-12-03,ACTIVE
6699,3010,2,19,2023-08-23,ACTIVE
6700,3820,4,15,2025-04-11,ACTIVE
6701,24,1,6,2022-07-30,DORMANT
6702,4060,3,20,2022-05-21,ACTIVE
6703,3094,3,7,2023-08-15,ACTIVE
6704,2911,5,14,2023-08-29,ACTIVE
6705,1971,2,4,2021-11-14,ACTIVE
6706,1539,2,9,2023-10-02,ACTIVE
6707,3142,2,7,2019-08-21,CLOSED
6708,4768,1,15,2023-03-20,ACTIVE
6709,3970,2,3,2020-11-15,ACTIVE
6710,2925,5,5,2025-02-09,ACTIVE
6711,571,5,17,2025-04-17,ACTIVE
6712,4860,1,1,2025-05-27,ACTIVE
6713,1243,2,1,2021-08-06,ACTIVE
6714,713,4,16,2019-11-01,ACTIVE
6715,4863,4,14,2024-06-23,ACTIVE
6716,1294,3,11,2024-05-25,ACTIVE
6717,2867,1,14,2023-01-28,ACTIVE
6718,1675,4,8,2019-05-10,ACTIVE
6719,3664,3,19,2019-07-06,ACTIVE
6720,1360,5,2,2022-12-15,ACTIVE
6721,636,3,10,2023-04-14,ACTIVE
6722,1210,2,5,2024-03-24,DORMANT
6723,2613,2,15,2025-04-01,ACTIVE
6724,1298,5,1,2019-10-05,ACTIVE
6725,358,1,2,2023-01-22,ACTIVE
6726,241,2,19,2021-02-25,ACTIVE
6727,2605,2,17,2022-06-09,DORMANT
6728,4065,3,15,2024-02-21,ACTIVE
6729,1827,3,18,2025-05-10,ACTIVE
6730,3559,3,8,2019-12-31,ACTIVE
6731,3861,4,14,2023-02-10,ACTIVE
6732,4252,5,8,2020-04-12,ACTIVE
6733,4448,1,8,2023-07-07,ACTIVE
6734,4140,3,19,2024-04-08,ACTIVE
6735,138,1,13,2024-06-18,DORMANT
6736,3735,3,5,2022-07-21,ACTIVE
6737,1968,2,10,2022-09-13,ACTIVE
6738,4850,1,7,2025-02-09,ACTIVE
6739,143,4,9,2024-01-22,ACTIVE
6740,3634,3,14,2024-07-21,CLOSED
6741,2560,5,6,2022-05-02,ACTIVE
6742,4158,2,10,2019-09-29,ACTIVE
6743,2020,3,1,2022-08-16,ACTIVE
6744,2850,1,11,2025-02-21,ACTIVE
6745,1193,3,8,2019-11-27,ACTIVE
6746,2314,2,6,2023-11-11,ACTIVE
6747,2356,5,17,2024-01-02,DORMANT
6748,2507,5,4,2024-01-10,ACTIVE
6749,334,5,6,2024-10-29,ACTIVE
6750,2563,2,15,2021-05-10,DORMANT
6751,2721,3,10,2024-12-13,DORMANT
6752,2439,2,17,2024-01-20,ACTIVE
6753,1796,2,10,2019-05-10,ACTIVE
6754,254,3,5,2023-11-27,ACTIVE
6755,3658,4,19,2023-04-08,DORMANT
6756,1424,5,7,2025-03-11,ACTIVE
6757,3238,1,19,2023-03-28,ACTIVE
6758,3332,1,10,2021-08-27,ACTIVE
6759,1028,3,19,2023-12-09,CLOSED
6760,2167,1,11,2020-08-20,ACTIVE
6761,3995,4,3,2020-09-06,ACTIVE
6762,470,2,11,2022-03-12,ACTIVE
6763,1094,5,6,2020-02-27,ACTIVE
6764,4790,1,6,2024-02-08,ACTIVE
6765,2913,1,15,2024-05-06,ACTIVE
6766,181,3,3,2020-11-18,ACTIVE
6767,4068,3,11,2025-04-30,ACTIVE
6768,3077,2,8,2019-05-27,CLOSED
6769,1221,5,8,2024-08-21,DORMANT
6770,4143,1,16,2024-02-07,ACTIVE
6771,3624,2,3,2024-04-11,ACTIVE
6772,4730,5,8,2024-10-03,ACTIVE
6773,1564,2,8,2025-03-27,ACTIVE
6774,4685,1,13,2022-02-19,ACTIVE
6775,3633,3,1,2025-01-18,ACTIVE
6776,2358,3,10,2023-06-06,ACTIVE
6777,1563,3,5,2024-06-07,ACTIVE
6778,4936,4,5,2023-05-02,ACTIVE
6779,1414,2,17,2024-03-14,ACTIVE
6780,2507,1,14,2024-07-27,ACTIVE
6781,4829,2,6,2023-08-23,ACTIVE
6782,1018,3,14,2025-02-04,ACTIVE
6783,3655,2,12,2020-07-05,ACTIVE
6784,758,5,20,2020-12-26,ACTIVE
6785,3780,2,1,2022-03-23,ACTIVE
6786,621,4,5,2025-05-29,ACTIVE
6787,1889,4,18,2019-06-15,ACTIVE
6788,3585,3,14,2021-02-22,ACTIVE
6789,182,1,7,2023-04-09,ACTIVE
6790,2729,5,15,2020-02-05,ACTIVE
6791,2296,1,9,2019-04-25,ACTIVE
6792,2668,1,15,2019-12-17,ACTIVE
6793,1800,5,16,2021-05-25,ACTIVE
6794,1500,4,9,2022-06-03,ACTIVE
6795,985,3,7,2020-09-05,ACTIVE
6796,3554,2,7,2019-05-11,DORMANT
6797,2365,4,17,2025-04-30,DORMANT
6798,3306,3,11,2023-03-28,CLOSED
6799,2216,4,6,2024-05-08,ACTIVE
6800,2791,5,14,2019-06-30,ACTIVE
6801,126,1,15,2019-12-15,ACTIVE
6802,2621,5,8,2019-06-10,ACTIVE
6803,4216,2,4,2019-04-24,ACTIVE
6804,1452,5,1,2024-08-27,ACTIVE
6805,1009,1,6,2022-09-27,ACTIVE
6806,1214,4,1,2023-01-25,DORMANT
6807,3705,3,5,2023-06-17,DORMANT
6808,3131,2,19,2019-05-23,ACTIVE
6809,697,4,5,2024-01-11,ACTIVE
6810,2271,3,5,2024-06-18,ACTIVE
6811,1516,1,17,2024-10-10,ACTIVE
6812,1035,5,12,2020-08-18,DORMANT
6813,2841,4,7,2021-07-28,CLOSED
6814,1536,3,15,2022-07-23,ACTIVE
6815,814,3,19,2022-08-11,ACTIVE
6816,310,5,13,2022-02-26,ACTIVE
6817,1012,4,12,2019-12-30,DORMANT
6818,1019,4,19,2021-12-26,DORMANT
6819,3412,1,13,2024-09-25,ACTIVE
6820,3719,4,6,2022-10-29,ACTIVE
6821,4921,5,1,2020-10-21,ACTIVE
6822,3811,4,6,2022-03-06,ACTIVE
6823,2045,1,13,2025-04-04,ACTIVE
6824,1117,3,13,2021-03-06,ACTIVE
6825,4724,4,13,2019-02-04,ACTIVE
6826,1157,5,20,2024-03-31,ACTIVE
6827,989,4,4,2019-09-15,CLOSED
6828,2467,2,5,2019-09-27,ACTIVE
6829,1829,1,13,2024-06-23,ACTIVE
6830,2078,3,9,2022-09-09,ACTIVE
6831,2346,2,17,2021-08-11,ACTIVE
6832,1085,5,3,2023-09-22,ACTIVE
6833,2506,4,20,2023-02-19,ACTIVE
6834,4045,1,18,2023-05-06,ACTIVE
6835,2352,4,15,2023-10-08,ACTIVE
