txn_id,account_id,txn_date,txn_type,amount
170077,2945,2023-11-02,TRANSFER,552.65
170078,2510,2023-01-25,WITHDRAWAL,461.42
170079,2620,2024-03-04,FEE,297.73
170080,3904,2024-01-15,DEPOSIT,735.93
170081,1774,2024-02-08,TRANSFER,64.96
170082,688,2023-07-16,WITHDRAWAL,387.9
170083,6065,2023-01-10,INTEREST,385.87
170084,1467,2024-07-26,DEPOSIT,62.23
170085,2815,2023-02-08,WITHDRAWAL,97.46
170086,7943,2024-07-07,DEPOSIT,883.1
170087,220,2025-01-30,DEPOSIT,354.51
170088,3579,2025-06-07,DEPOSIT,523.5
170089,5427,2025-05-27,WITHDRAWAL,296.78
170090,2259,2023-02-25,FEE,239.36
170091,2118,2023-10-22,FEE,113.52
170092,7343,2024-11-16,DEPOSIT,584.1
170093,3422,2024-09-12,DEPOSIT,368.3
170094,2782,2024-02-26,INTEREST,122.97
170095,3581,2023-03-24,INTEREST,393.85
170096,427,2023-08-10,TRANSFER,199.85
170097,3363,2023-04-30,WITHDRAWAL,711.41
170098,1471,2024-08-27,WITHDRAWAL,1007.98
170099,35,2024-08-09,WITHDRAWAL,281.38
170100,2123,2024-06-18,DEPOSIT,694.6
170101,7555,2025-01-24,FEE,684.53
170102,2223,2024-06-07,DEPOSIT,1245.48
170103,3799,2023-05-05,INTEREST,397.53
170104,6867,2023-01-01,FEE,483.09
170105,3110,2024-03-29,INTEREST,34.82
170106,238,2023-02-25,INTEREST,693.14
170107,6226,2025-03-16,DEPOSIT,382.79
170108,4048,2024-07-08,FEE,724.65
170109,4762,2024-11-22,INTEREST,270.94
170110,89,2024-09-15,DEPOSIT,35.41
170111,7192,2025-03-11,TRANSFER,473.2
170112,1961,2024-06-28,WITHDRAWAL,1141.33
170113,1223,2024-01-03,TRANSFER,578.64
170114,4947,2024-08-09,DEPOSIT,1397.53
170115,6603,2024-08-18,INTEREST,506.48
170116,7379,2024-04-30,INTEREST,663.12
170117,3185,2025-01-28,DEPOSIT,294.09
170118,309,2024-11-09,DEPOSIT,179.41
170119,3143,2025-05-03,DEPOSIT,533.87
170120,5825,2023-11-18,TRANSFER,768.12
170121,6283,2023-05-04,FEE,886.8
170122,6900,2023-07-22,INTEREST,177.81
170123,2402,2023-10-13,TRANSFER,252.75
170124,3236,2025-01-16,DEPOSIT,204.94
170125,2377,2025-04-03,WITHDRAWAL,285.19
170126,2951,2024-10-25,WITHDRAWAL,745.69
170127,6237,2024-06-04,TRANSFER,299.4
170128,6952,2023-04-21,INTEREST,148.31
170129,7948,2023-11-02,WITHDRAWAL,947.94
170130,1950,2023-05-24,WITHDRAWAL,150.44
170131,4684,2024-11-12,WITHDRAWAL,181.81
170132,3410,2023-06-29,DEPOSIT,428.69
170133,6593,2024-07-21,WITHDRAWAL,161.28
170134,2447,2023-12-16,INTEREST,74.1
170135,4293,2023-12-10,DEPOSIT,328.89
170136,1153,2025-01-19,FEE,654.24
170137,4533,2023-04-06,WITHDRAWAL,582.44
170138,6650,2024-03-05,WITHDRAWAL,285.25
170139,567,2024-09-15,INTEREST,451.5
170140,627,2024-02-02,TRANSFER,729.09
170141,3820,2024-10-01,DEPOSIT,770.67
170142,5014,2023-04-12,INTEREST,2243.45
170143,5744,2023-01-09,FEE,1297.82
170144,4953,2023-01-23,WITHDRAWAL,1151.84
170145,3797,2025-04-01,DEPOSIT,415.49
170146,3384,2023-10-19,WITHDRAWAL,408.85
170147,3056,2024-03-16,INTEREST,502.28
170148,2566,2023-10-25,INTEREST,583.35
170149,6147,2023-09-26,INTEREST,187.21
170150,2734,2025-01-07,INTEREST,32.37
170151,7086,2025-05-23,TRANSFER,494.47
170152,902,2025-05-14,TRANSFER,415.47
170153,3081,2024-01-14,WITHDRAWAL,680.95
170154,48,2023-11-07,TRANSFER,665.48
170155,396,2023-06-16,DEPOSIT,383.95
170156,6468,2025-04-17,DEPOSIT,316.09
170157,7681,2024-10-31,FEE,703.24
170158,5929,2023-04-22,FEE,1243.78
170159,5659,2023-09-27,INTEREST,528.3
170160,3240,2024-01-29,TRANSFER,258.63
170161,1964,2024-06-23,INTEREST,254.19
170162,6256,2023-05-16,INTEREST,392.6
170163,6165,2023-10-25,TRANSFER,51.34
170164,7336,2024-06-29,WITHDRAWAL,1042.25
170165,3616,2025-04-24,FEE,558.52
170166,1273,2024-03-26,INTEREST,509.07
170167,6733,2024-02-14,INTEREST,719.34
170168,3891,2023-01-12,DEPOSIT,838.28
170169,7937,2025-02-07,DEPOSIT,248.07
170170,2938,2024-04-28,WITHDRAWAL,235.11
170171,6966,2024-06-23,INTEREST,305.31
170172,770,2025-02-25,DEPOSIT,492.12
170173,920,2023-01-07,TRANSFER,216.83
170174,7245,2023-07-28,DEPOSIT,115.42
170175,2224,2023-01-04,FEE,213.83
170176,6757,2023-11-26,TRANSFER,483.2
170177,5380,2024-12-08,TRANSFER,362.81
170178,3195,2024-03-08,WITHDRAWAL,494.85
170179,6153,2023-07-08,FEE,343.2
170180,6246,2025-01-27,DEPOSIT,824.08
170181,2402,2023-01-20,WITHDRAWAL,788.37
170182,1021,2024-04-08,TRANSFER,446.55
170183,4274,2024-06-26,FEE,536.4
170184,2005,2023-02-27,FEE,181.22
170185,7842,2025-04-13,INTEREST,142.32
170186,3403,2024-06-09,FEE,611.6
170187,2350,2025-06-13,WITHDRAWAL,461.02
170188,6089,2025-01-14,INTEREST,802.2
170189,4036,2023-10-19,WITHDRAWAL,204.81
170190,3176,2023-05-16,INTEREST,924.72
170191,2926,2025-06-30,WITHDRAWAL,668.12
170192,4995,2024-12-09,FEE,28.07
170193,4638,2024-09-18,TRANSFER,163.79
170194,3152,2023-05-20,DEPOSIT,422.96
170195,4800,2024-06-16,INTEREST,193.4
170196,5948,2023-09-25,WITHDRAWAL,399.89
170197,3349,2023-12-09,WITHDRAWAL,1363.55
170198,1976,2024-02-21,INTEREST,388.64
170199,67,2023-04-22,TRANSFER,805.07
170200,2728,2023-08-27,INTEREST,143.29
170201,1496,2025-05-26,WITHDRAWAL,660.26
170202,6844,2024-05-19,WITHDRAWAL,921.61
170203,1836,2023-09-25,FEE,267.06
170204,150,2023-09-30,TRANSFER,223.12
170205,3802,2023-05-19,TRANSFER,381.93
170206,765,2023-06-15,TRANSFER,1075.39
170207,4566,2024-12-07,DEPOSIT,345.66
170208,270,2023-11-13,DEPOSIT,38.58
170209,637,2023-07-06,TRANSFER,172.94
170210,1410,2025-05-14,WITHDRAWAL,553.79
170211,5759,2023-04-29,INTEREST,1447.5
170212,2629,2024-12-19,INTEREST,172.16
170213,623,2024-05-01,TRANSFER,250.51
170214,3755,2023-03-28,INTEREST,822.78
170215,6567,2023-10-12,WITHDRAWAL,559.04
170216,837,2024-11-06,WITHDRAWAL,270.94
170217,7518,2023-01-08,TRANSFER,229.7
170218,1298,2024-11-12,INTEREST,679.5
170219,5337,2023-05-04,TRANSFER,209.98
170220,7241,2025-03-05,WITHDRAWAL,513.73
170221,6623,2024-10-12,WITHDRAWAL,225.27
170222,1794,2023-07-08,INTEREST,1751.86
170223,7790,2023-11-18,FEE,238.86
170224,6883,2023-05-07,DEPOSIT,1647.94
170225,6092,2023-06-30,TRANSFER,233.33
170226,7968,2023-10-18,INTEREST,1056.17
170227,2652,2023-12-12,FEE,376.18
170228,6714,2023-10-13,WITHDRAWAL,107.39
170229,5024,2024-07-26,FEE,720.85
170230,4929,2025-03-07,INTEREST,1310.18
170231,7671,2023-02-01,WITHDRAWAL,661.42
170232,4683,2025-01-06,TRANSFER,368.85
170233,5308,2023-12-01,WITHDRAWAL,1277.07
170234,2037,2024-03-28,DEPOSIT,419.04
170235,301,2023-05-08,DEPOSIT,401.63
170236,6800,2025-03-22,DEPOSIT,915.59
170237,7512,2024-03-31,DEPOSIT,568.76
170238,2720,2023-10-09,TRANSFER,284.01
170239,4801,2023-05-08,DEPOSIT,1357.92
170240,2361,2023-07-21,WITHDRAWAL,371.65
170241,2723,2025-05-01,WITHDRAWAL,807.42
170242,5521,2024-05-12,TRANSFER,201.36
170243,5526,2024-05-27,FEE,719.78
170244,6249,2025-01-27,DEPOSIT,390.89
170245,6465,2025-01-23,DEPOSIT,86.49
170246,5424,2023-01-20,WITHDRAWAL,360.36
170247,6823,2023-01-27,FEE,928.42
170248,1987,2023-10-15,TRANSFER,332.1
170249,388,2023-01-23,FEE,518.95
170250,7956,2023-12-31,WITHDRAWAL,747.64
170251,5916,2023-04-10,WITHDRAWAL,179.58
170252,4481,2023-05-01,WITHDRAWAL,974.27
170253,3399,2023-11-13,FEE,531.8
170254,2238,2024-08-09,WITHDRAWAL,560.64
170255,1830,2023-07-02,FEE,49.17
170256,94,2023-12-16,DEPOSIT,169.61
170257,5939,2023-11-11,TRANSFER,551.83
170258,6450,2024-10-05,FEE,234.86
170259,455,2023-08-16,WITHDRAWAL,452.42
170260,3604,2024-09-22,TRANSFER,1056.65
170261,1879,2024-09-01,FEE,316.03
170262,3344,2024-09-04,INTEREST,1766.85
170263,7957,2023-07-10,TRANSFER,1182.86
170264,4405,2023-05-17,INTEREST,375.4
170265,1210,2024-07-21,TRANSFER,195.85
170266,7361,2024-10-22,DEPOSIT,263.25
170267,2162,2024-08-02,WITHDRAWAL,782.98
170268,2494,2023-01-08,TRANSFER,1582.56
170269,4241,2024-11-20,DEPOSIT,350.44
170270,548,2023-03-09,WITHDRAWAL,1053.74
170271,5681,2023-05-07,DEPOSIT,906.28
170272,6722,2023-01-07,INTEREST,54.73
170273,1879,2024-10-29,INTEREST,31.23
170274,7941,2024-07-25,DEPOSIT,1570.87
170275,5307,2023-07-21,FEE,350.49
170276,6092,2025-06-22,TRANSFER,157.39
170277,3443,2023-08-16,DEPOSIT,415.97
170278,4777,2023-07-22,WITHDRAWAL,912.01
170279,7994,2025-03-25,INTEREST,473.56
170280,6843,2023-03-03,WITHDRAWAL,900.87
170281,7505,2023-08-16,DEPOSIT,158.42
170282,7932,2024-02-05,DEPOSIT,774.38
170283,1557,2024-10-06,DEPOSIT,476.62
170284,7492,2025-02-22,INTEREST,183.58
170285,6261,2024-07-11,FEE,650.15
170286,7483,2024-04-04,INTEREST,273.79
170287,6635,2024-09-26,TRANSFER,750.02
170288,4762,2024-11-04,TRANSFER,215.45
170289,572,2024-02-25,TRANSFER,1014.07
170290,7661,2023-09-01,TRANSFER,343.61
170291,3261,2023-03-03,DEPOSIT,162.15
170292,3610,2023-05-17,INTEREST,254.17
170293,5618,2024-01-06,DEPOSIT,673.39
170294,4137,2023-03-13,TRANSFER,286.82
170295,984,2024-04-16,FEE,342.77
170296,827,2023-08-22,FEE,496.67
170297,2459,2023-02-28,INTEREST,364.68
170298,1485,2023-03-19,FEE,594.39
170299,560,2024-02-25,TRANSFER,275.67
170300,6579,2023-12-09,FEE,853.37
170301,6997,2024-09-29,INTEREST,133.97
170302,697,2025-06-28,FEE,158.73
170303,5669,2023-09-16,WITHDRAWAL,378.15
170304,1832,2024-04-11,DEPOSIT,389.41
170305,7385,2023-12-01,TRANSFER,493.15
170306,6066,2024-07-18,INTEREST,581.28
170307,5770,2024-12-29,INTEREST,510.04
170308,6816,2024-02-11,DEPOSIT,534.97
170309,7567,2025-06-01,TRANSFER,785.27
170310,3437,2024-06-26,FEE,452.78
170311,3613,2024-02-09,TRANSFER,246.13
170312,5103,2024-08-01,DEPOSIT,120.31
170313,775,2023-04-28,WITHDRAWAL,1107.14
170314,5567,2024-08-10,TRANSFER,414.76
170315,1498,2024-04-12,WITHDRAWAL,1019.25
170316,7779,2023-01-06,FEE,323.2
170317,4690,2025-02-28,TRANSFER,827.58
170318,1562,2023-12-01,DEPOSIT,748.86
170319,3170,2023-04-16,DEPOSIT,565.73
170320,1730,2024-12-26,DEPOSIT,185.23
170321,7130,2024-05-21,DEPOSIT,390.24
170322,5822,2024-09-15,WITHDRAWAL,200.87
170323,6193,2025-01-09,FEE,205.17
170324,5020,2023-08-17,FEE,32.87
170325,6234,2023-09-23,FEE,463.04
170326,1216,2023-06-10,DEPOSIT,225.62
170327,5175,2025-05-05,DEPOSIT,99.58
170328,4130,2024-08-17,TRANSFER,354.62
170329,6399,2023-07-23,INTEREST,115.99
170330,4841,2024-12-08,TRANSFER,828.2
170331,1080,2024-01-22,INTEREST,1028.37
170332,1991,2023-09-05,DEPOSIT,303.86
170333,485,2024-05-21,WITHDRAWAL,634.64
170334,6550,2024-09-11,TRANSFER,627.27
170335,7398,2023-10-25,WITHDRAWAL,391.83
170336,6877,2025-02-10,INTEREST,1162.36
170337,7192,2023-11-13,WITHDRAWAL,869.16
170338,2019,2023-12-09,WITHDRAWAL,359.59
170339,5611,2024-04-07,TRANSFER,257.99
170340,3204,2024-04-26,TRANSFER,342.05
170341,2401,2023-08-07,INTEREST,633.44
170342,6496,2024-02-27,INTEREST,96.33
170343,5264,2023-10-06,WITHDRAWAL,426.71
170344,984,2024-03-02,INTEREST,113.46
170345,6889,2024-06-09,WITHDRAWAL,1659.1
170346,6682,2024-08-18,DEPOSIT,308.38
170347,1020,2023-01-02,FEE,326.15
170348,6889,2024-10-01,FEE,630.56
170349,4798,2024-12-30,TRANSFER,101.56
170350,1184,2025-03-14,TRANSFER,115.5
170351,5111,2024-02-14,WITHDRAWAL,674.4
170352,396,2025-05-23,INTEREST,164.01
170353,5307,2024-12-06,TRANSFER,637.02
170354,6926,2024-03-22,TRANSFER,378.47
170355,147,2023-10-13,DEPOSIT,546.37
170356,560,2024-06-15,DEPOSIT,368.51
170357,2194,2023-05-17,TRANSFER,358.26
170358,6776,2023-08-12,FEE,1363.75
170359,3490,2025-01-13,TRANSFER,457.17
170360,6509,2025-02-12,DEPOSIT,1887.45
170361,6048,2023-02-01,FEE,885.42
170362,4281,2025-06-28,INTEREST,495.55
170363,1761,2023-03-06,TRANSFER,371.28
170364,4798,2023-11-04,INTEREST,638.28
170365,696,2024-05-13,INTEREST,573.24
170366,1608,2024-12-20,DEPOSIT,1938.86
170367,894,2025-03-04,DEPOSIT,896.18
170368,1637,2024-08-16,INTEREST,281.33
170369,5273,2025-03-14,TRANSFER,299.0
170370,6830,2024-05-22,WITHDRAWAL,519.48
170371,2290,2023-05-22,FEE,1290.67
170372,2756,2025-02-24,INTEREST,284.95
170373,6379,2023-10-05,FEE,693.09
170374,814,2025-01-12,WITHDRAWAL,654.03
170375,843,2023-09-26,TRANSFER,716.79
170376,6463,2024-02-23,WITHDRAWAL,273.76
170377,5046,2023-12-15,FEE,625.98
170378,1419,2024-08-13,TRANSFER,706.58
170379,689,2023-10-17,INTEREST,322.17
170380,2197,2024-02-08,DEPOSIT,413.19
170381,5427,2023-06-08,TRANSFER,1479.56
170382,6902,2025-03-19,DEPOSIT,419.29
170383,1338,2024-02-23,INTEREST,59.9
170384,5262,2023-09-12,INTEREST,907.04
170385,2189,2025-05-27,DEPOSIT,100.53
170386,6434,2023-02-14,WITHDRAWAL,625.75
170387,97,2025-04-10,WITHDRAWAL,537.82
170388,6033,2024-06-22,TRANSFER,372.74
170389,7468,2024-07-02,TRANSFER,162.28
170390,328,2024-08-27,DEPOSIT,89.69
170391,2905,2023-11-16,FEE,1011.86
170392,6929,2023-05-06,WITHDRAWAL,655.11
170393,4442,2025-04-17,TRANSFER,335.46
170394,69,2023-05-06,FEE,1112.15
170395,6165,2023-08-24,INTEREST,242.62
170396,4075,2023-02-20,FEE,807.28
170397,7888,2023-11-27,FEE,191.83
170398,5138,2024-04-05,WITHDRAWAL,577.91
170399,5050,2023-10-26,TRANSFER,1187.88
170400,4804,2024-02-11,WITHDRAWAL,292.88
170401,5033,2023-07-13,WITHDRAWAL,397.81
170402,1013,2025-01-28,FEE,659.81
170403,1931,2024-03-12,DEPOSIT,270.85
170404,2028,2025-06-14,WITHDRAWAL,294.13
170405,6988,2025-01-12,TRANSFER,777.58
170406,7741,2024-03-11,DEPOSIT,306.9
170407,1267,2023-03-10,WITHDRAWAL,185.39
170408,7270,2024-07-08,TRANSFER,936.21
170409,5594,2024-08-19,INTEREST,880.44
170410,6433,2024-10-04,TRANSFER,516.52
170411,608,2024-10-15,FEE,95.35
170412,5577,2023-11-03,WITHDRAWAL,362.65
170413,4210,2024-12-03,FEE,568.48
170414,3930,2025-05-22,TRANSFER,77.72
170415,6015,2023-02-16,WITHDRAWAL,2400.02
170416,6411,2025-03-20,TRANSFER,552.43
170417,321,2024-06-04,DEPOSIT,789.54
170418,6807,2024-11-29,WITHDRAWAL,780.8
170419,5634,2024-10-02,FEE,18.04
170420,5276,2024-10-30,FEE,147.76
170421,5872,2025-06-23,TRANSFER,263.09
170422,2006,2024-12-23,TRANSFER,670.48
170423,1626,2023-04-03,INTEREST,889.99
170424,3054,2023-11-23,DEPOSIT,261.99
170425,4415,2024-03-15,FEE,312.23
170426,7547,2024-08-16,DEPOSIT,156.46
170427,5910,2024-04-03,FEE,195.6
170428,7517,2023-09-01,INTEREST,533.86
170429,634,2023-09-16,TRANSFER,476.36
170430,5684,2025-04-28,TRANSFER,274.13
170431,6789,2024-04-14,FEE,114.23
170432,1998,2025-06-04,DEPOSIT,1006.21
170433,757,2024-09-01,DEPOSIT,393.52
170434,2758,2023-10-20,INTEREST,304.02
170435,4647,2024-11-24,INTEREST,396.55
170436,6819,2025-06-09,WITHDRAWAL,85.56
170437,3380,2023-01-26,TRANSFER,717.82
170438,3726,2023-08-17,WITHDRAWAL,111.41
170439,6130,2023-03-08,FEE,111.06
170440,3154,2023-08-08,DEPOSIT,278.63
170441,1646,2025-05-26,TRANSFER,398.71
170442,7168,2024-11-04,TRANSFER,128.7
170443,7521,2024-06-06,WITHDRAWAL,155.86
170444,4539,2025-05-21,TRANSFER,790.17
170445,3598,2023-01-05,FEE,434.25
170446,2971,2024-08-19,WITHDRAWAL,770.37
170447,7570,2024-01-28,TRANSFER,224.05
170448,7208,2025-04-12,DEPOSIT,159.23
170449,6659,2025-04-26,FEE,533.52
170450,4403,2023-04-18,FEE,1507.38
170451,3342,2025-05-26,DEPOSIT,495.2
170452,1596,2024-12-23,DEPOSIT,233.55
170453,6023,2025-02-01,TRANSFER,161.11
170454,2200,2024-10-25,WITHDRAWAL,258.14
170455,3521,2023-09-01,FEE,551.37
170456,4470,2024-02-05,DEPOSIT,926.6
170457,884,2025-04-25,DEPOSIT,623.06
170458,7518,2025-05-03,TRANSFER,130.06
170459,3332,2023-04-04,INTEREST,337.51
170460,796,2024-07-28,FEE,347.02
170461,2800,2023-11-01,TRANSFER,1043.99
170462,3274,2024-03-23,WITHDRAWAL,1146.02
170463,4479,2024-07-13,TRANSFER,990.48
170464,350,2024-09-08,INTEREST,1124.73
170465,946,2023-01-06,TRANSFER,685.6
170466,5436,2024-07-09,INTEREST,211.95
170467,5716,2023-02-25,INTEREST,707.35
170468,2465,2023-07-03,WITHDRAWAL,86.14
170469,4502,2023-10-02,DEPOSIT,437.0
170470,469,2023-06-12,DEPOSIT,1000.28
170471,5572,2024-04-07,INTEREST,517.26
170472,112,2023-10-10,INTEREST,847.86
170473,7040,2024-09-26,INTEREST,575.42
170474,4936,2024-12-03,WITHDRAWAL,834.31
170475,3904,2024-04-30,FEE,61.88
170476,5585,2024-06-18,TRANSFER,585.92
170477,6898,2025-01-14,FEE,259.5
170478,5185,2023-08-30,DEPOSIT,1188.71
170479,3288,2024-04-23,TRANSFER,261.91
170480,337,2025-03-21,FEE,284.87
170481,6813,2025-02-26,INTEREST,758.41
170482,7175,2024-11-26,TRANSFER,424.92
170483,342,2023-04-06,DEPOSIT,174.66
170484,1549,2024-07-01,FEE,425.79
170485,1870,2024-04-15,DEPOSIT,349.86
170486,7100,2023-07-19,TRANSFER,60.49
170487,3965,2024-01-13,INTEREST,256.88
170488,2699,2024-05-28,WITHDRAWAL,405.57
170489,3727,2024-01-22,INTEREST,419.13
170490,1370,2025-01-15,DEPOSIT,1568.22
170491,7935,2023-03-15,FEE,208.76
170492,6955,2025-06-12,INTEREST,815.97
170493,6362,2024-07-09,FEE,138.63
170494,1198,2023-04-09,DEPOSIT,273.11
170495,3781,2024-05-31,TRANSFER,757.76
170496,6418,2024-02-23,DEPOSIT,140.43
170497,7660,2023-10-19,TRANSFER,26.01
170498,833,2024-10-30,INTEREST,485.38
170499,2434,2025-04-21,INTEREST,210.83
170500,3069,2024-09-27,WITHDRAWAL,398.93
170501,2683,2024-07-30,TRANSFER,973.85
170502,3203,2023-01-17,FEE,477.44
170503,3069,2023-03-12,DEPOSIT,478.13
170504,2405,2025-02-11,INTEREST,110.6
170505,5746,2023-11-26,DEPOSIT,32.04
170506,7079,2023-08-22,DEPOSIT,17.87
170507,1216,2023-08-28,TRANSFER,903.79
170508,6608,2025-03-23,WITHDRAWAL,458.62
170509,7540,2024-02-06,INTEREST,591.6
170510,2385,2023-05-07,FEE,755.67
170511,1749,2023-08-21,FEE,130.37
170512,4125,2024-07-14,INTEREST,1098.7
170513,4628,2023-05-18,WITHDRAWAL,747.87
170514,5983,2024-07-06,WITHDRAWAL,1045.74
170515,1146,2023-11-16,INTEREST,404.04
170516,1223,2024-08-25,DEPOSIT,202.66
170517,6642,2025-02-04,WITHDRAWAL,183.16
170518,7889,2024-07-10,INTEREST,1219.99
170519,4240,2025-04-11,INTEREST,523.49
170520,2137,2023-04-23,WITHDRAWAL,69.32
170521,2466,2024-03-16,WITHDRAWAL,147.67
170522,7447,2024-03-16,WITHDRAWAL,626.58
170523,3561,2024-01-01,TRANSFER,576.3
170524,6632,2025-01-29,FEE,323.25
170525,6827,2025-05-03,FEE,676.67
170526,548,2024-12-26,DEPOSIT,564.38
170527,216,2025-05-30,WITHDRAWAL,918.1
170528,2315,2025-05-04,DEPOSIT,278.15
170529,5634,2023-07-04,INTEREST,49.22
170530,5348,2023-05-21,DEPOSIT,699.75
170531,2272,2025-03-29,DEPOSIT,197.72
170532,3014,2024-08-20,FEE,127.4
170533,6742,2023-01-19,INTEREST,624.63
170534,5295,2024-02-25,FEE,425.51
170535,1360,2024-08-19,TRANSFER,88.78
170536,3020,2023-06-18,WITHDRAWAL,665.32
170537,3213,2024-11-16,INTEREST,354.07
170538,7594,2024-04-06,TRANSFER,801.81
170539,2235,2025-03-22,TRANSFER,591.92
170540,942,2023-04-19,TRANSFER,164.25
170541,508,2025-05-13,FEE,380.71
170542,6402,2023-06-09,INTEREST,745.25
170543,1039,2024-04-13,FEE,522.59
170544,5999,2024-10-01,DEPOSIT,186.77
170545,6082,2024-09-22,TRANSFER,503.22
170546,2006,2024-09-15,INTEREST,302.09
170547,6862,2024-06-26,FEE,513.27
170548,4446,2023-02-25,DEPOSIT,1039.16
170549,4886,2024-10-16,INTEREST,766.92
170550,1516,2023-09-03,WITHDRAWAL,1557.54
170551,1933,2023-05-12,INTEREST,295.2
170552,2686,2024-09-21,WITHDRAWAL,863.72
170553,2761,2023-09-30,FEE,802.21
170554,421,2025-01-09,FEE,729.07
170555,2073,2023-03-31,INTEREST,636.15
170556,425,2025-04-09,WITHDRAWAL,830.46
170557,7380,2023-05-24,TRANSFER,1138.56
170558,1344,2025-01-17,TRANSFER,162.22
170559,4858,2023-06-20,DEPOSIT,99.61
170560,271,2024-04-22,DEPOSIT,196.59
170561,7064,2024-11-23,TRANSFER,353.25
170562,1774,2024-06-26,TRANSFER,353.57
170563,6714,2024-08-30,DEPOSIT,251.09
170564,4457,2024-01-18,DEPOSIT,193.01
170565,2841,2024-04-25,TRANSFER,555.55
170566,7923,2023-03-22,TRANSFER,968.51
170567,4737,2025-04-08,FEE,238.78
170568,2982,2024-10-05,TRANSFER,242.08
170569,6278,2024-08-30,TRANSFER,1268.34
170570,906,2024-07-06,TRANSFER,1075.17
170571,3684,2023-03-04,TRANSFER,707.29
170572,3196,2025-05-18,TRANSFER,651.01
170573,5321,2025-05-13,WITHDRAWAL,437.74
170574,1079,2024-10-04,TRANSFER,87.54
170575,6446,2023-06-17,FEE,228.63
170576,5727,2024-06-05,WITHDRAWAL,41.42
170577,1123,2025-04-07,FEE,293.19
170578,3842,2024-07-12,TRANSFER,698.17
170579,2330,2023-09-19,WITHDRAWAL,208.67
170580,5031,2025-04-21,FEE,375.66
170581,2994,2025-02-04,INTEREST,792.45
170582,2171,2024-05-07,TRANSFER,1448.17
170583,4523,2023-12-26,DEPOSIT,389.52
170584,4593,2023-12-31,TRANSFER,138.03
170585,3307,2024-06-07,INTEREST,832.4
170586,7124,2023-12-12,DEPOSIT,246.36
170587,4482,2023-02-27,TRANSFER,461.47
170588,6426,2023-07-20,TRANSFER,801.75
170589,1322,2023-10-13,WITHDRAWAL,705.47
170590,6675,2024-06-13,DEPOSIT,115.47
170591,3206,2025-05-13,TRANSFER,650.32
170592,4445,2023-10-23,WITHDRAWAL,477.71
170593,342,2024-11-28,TRANSFER,421.24
170594,846,2024-10-07,INTEREST,380.54
170595,6699,2025-04-22,INTEREST,466.3
170596,1742,2023-07-09,INTEREST,616.49
170597,6697,2024-10-18,DEPOSIT,548.24
170598,871,2024-04-13,FEE,437.63
170599,5803,2024-07-08,TRANSFER,629.93
170600,7844,2025-05-06,INTEREST,1005.2
170601,639,2024-07-25,FEE,305.82
170602,4132,2023-05-09,WITHDRAWAL,346.45
170603,2410,2024-09-30,INTEREST,766.75
170604,142,2024-07-12,DEPOSIT,350.44
170605,6756,2024-08-25,DEPOSIT,490.92
170606,4535,2025-02-23,DEPOSIT,502.7
170607,4037,2024-07-10,TRANSFER,140.67
170608,4057,2025-04-19,WITHDRAWAL,253.03
170609,2249,2023-08-27,INTEREST,429.64
170610,1222,2024-04-24,WITHDRAWAL,171.36
170611,6464,2023-03-05,FEE,243.84
170612,727,2025-02-08,INTEREST,343.35
170613,7456,2023-04-28,DEPOSIT,844.23
170614,4175,2024-05-12,INTEREST,981.43
170615,1866,2023-02-21,WITHDRAWAL,134.35
170616,6322,2023-02-08,TRANSFER,721.09
170617,7977,2024-08-30,FEE,81.94
170618,5630,2023-10-16,INTEREST,955.6
170619,3642,2023-06-19,DEPOSIT,351.12
170620,4667,2023-06-29,INTEREST,771.99
170621,7688,2025-01-21,TRANSFER,1043.13
170622,4645,2024-01-05,DEPOSIT,1865.29
170623,1960,2024-05-10,TRANSFER,575.45
170624,3643,2023-03-01,INTEREST,1014.74
170625,228,2025-05-11,FEE,1089.06
170626,247,2024-12-28,INTEREST,222.43
170627,823,2023-05-24,TRANSFER,154.57
170628,1500,2025-01-08,DEPOSIT,452.26
170629,3231,2025-03-01,INTEREST,860.11
170630,2587,2024-10-17,TRANSFER,294.63
170631,908,2023-12-15,WITHDRAWAL,264.24
170632,7445,2024-06-21,DEPOSIT,39.02
170633,7535,2024-09-30,TRANSFER,378.63
170634,6450,2023-12-09,DEPOSIT,131.28
170635,3065,2025-04-29,WITHDRAWAL,911.8
170636,2523,2025-01-08,INTEREST,595.18
170637,4188,2024-10-11,WITHDRAWAL,41.75
170638,5856,2023-07-01,INTEREST,191.16
170639,2056,2025-04-05,DEPOSIT,1643.14
170640,4596,2024-03-09,FEE,685.15
170641,6694,2024-12-29,DEPOSIT,149.78
170642,2835,2023-01-31,DEPOSIT,289.92
170643,2260,2024-06-30,WITHDRAWAL,337.1
170644,6142,2023-12-02,DEPOSIT,848.49
170645,7075,2023-07-25,DEPOSIT,224.8
170646,5196,2023-03-28,DEPOSIT,242.58
170647,2553,2023-01-07,FEE,1268.33
170648,4128,2023-01-21,WITHDRAWAL,42.35
170649,42,2024-08-02,FEE,316.77
170650,6205,2023-06-07,FEE,388.92
170651,320,2025-06-20,FEE,494.96
170652,2376,2024-02-03,INTEREST,414.9
170653,3012,2024-05-05,WITHDRAWAL,243.07
170654,7489,2023-06-21,TRANSFER,477.08
170655,6695,2023-12-15,TRANSFER,1078.67
170656,5355,2024-09-25,DEPOSIT,446.27
